timestamp,equity,drawdown_pct
2025-01-01 00:00:00+00:00,200.0,0.0
2025-01-01 04:00:00+00:00,199.06568538829927,0.0046715730585036395
2025-01-01 08:00:00+00:00,198.22012551112655,0.008899372444367231
2025-01-01 12:00:00+00:00,201.1737536508629,0.0
2025-01-01 16:00:00+00:00,201.887406189619,0.0
2025-01-01 20:00:00+00:00,201.99189204142922,0.0
2025-01-02 00:00:00+00:00,205.3627961190672,0.0
2025-01-02 04:00:00+00:00,208.32223255372523,0.0
2025-01-02 08:00:00+00:00,213.0660375049115,0.0
2025-01-02 12:00:00+00:00,213.6137882604331,0.0
2025-01-02 16:00:00+00:00,215.4820272265877,0.0
2025-01-02 20:00:00+00:00,214.27528850284935,0.005600182712544316
2025-01-03 00:00:00+00:00,215.36248573622603,0.0005547631600660258
2025-01-03 04:00:00+00:00,211.31106545460133,0.019356425339364512
2025-01-03 08:00:00+00:00,214.3687247571123,0.005166567642807255
2025-01-03 12:00:00+00:00,221.9107135861116,0.0
2025-01-03 16:00:00+00:00,227.63112511540945,0.0
2025-01-03 20:00:00+00:00,225.74007903402597,0.008307502238214193
2025-01-04 00:00:00+00:00,225.07243496128922,0.011240510948680532
2025-01-04 04:00:00+00:00,225.0402665504434,0.011381829104664332
2025-01-04 08:00:00+00:00,224.58430405830967,0.013384905318000921
2025-01-04 12:00:00+00:00,226.68494921818683,0.004156619165076408
2025-01-04 16:00:00+00:00,229.39434808791566,0.0
2025-01-04 20:00:00+00:00,231.25778763369306,0.0
2025-01-05 00:00:00+00:00,229.93686352119016,0.005711911914487424
2025-01-05 04:00:00+00:00,229.66514823818267,0.006886857354326561
2025-01-05 08:00:00+00:00,227.03781073694554,0.018247934220627655
2025-01-05 12:00:00+00:00,228.96395824275695,0.00991892819873155
2025-01-05 16:00:00+00:00,229.65674981150397,0.0069231736521024375
2025-01-05 20:00:00+00:00,230.22723757756208,0.004456282604256962
2025-01-06 00:00:00+00:00,233.6098762622682,0.0
2025-01-06 04:00:00+00:00,233.31719937237992,0.0012528446766509503
2025-01-06 08:00:00+00:00,233.4616807566944,0.0006343717480823459
2025-01-06 12:00:00+00:00,243.58154657390008,0.0
2025-01-06 16:00:00+00:00,243.35064020216532,0.0009479633206315434
2025-01-06 20:00:00+00:00,244.33683189493917,0.0
2025-01-07 00:00:00+00:00,242.73228389096937,0.0065669510058136695
2025-01-07 04:00:00+00:00,241.64868514786482,0.01100180732567655
2025-01-07 08:00:00+00:00,236.02106938987737,0.03403401133005375
2025-01-07 12:00:00+00:00,232.04332763375996,0.05031375812577129
2025-01-07 16:00:00+00:00,224.27142311354658,0.08212191598694538
2025-01-07 20:00:00+00:00,225.0666265829819,0.07886737812923403
2025-01-08 00:00:00+00:00,222.65026107915472,0.08875686341512899
2025-01-08 04:00:00+00:00,218.54490233848315,0.10555890962663426
2025-01-08 08:00:00+00:00,216.36710679362292,0.11447199705586249
2025-01-08 12:00:00+00:00,217.11794400954795,0.11139903744473076
2025-01-08 16:00:00+00:00,209.4369219322817,0.14283523974667828
2025-01-08 20:00:00+00:00,214.3876593314058,0.12257330313757611
2025-01-09 00:00:00+00:00,212.6493442062362,0.1296877242900819
2025-01-09 04:00:00+00:00,208.38674828594856,0.14713329681072626
2025-01-09 08:00:00+00:00,206.0760240150617,0.15659042307763482
2025-01-09 12:00:00+00:00,199.17385105071725,0.1848390211740212
2025-01-09 16:00:00+00:00,192.5028548661919,0.2121414795581659
2025-01-09 20:00:00+00:00,195.43594081393027,0.20013720691129971
2025-01-10 00:00:00+00:00,198.49870768975734,0.18760218772457307
2025-01-10 04:00:00+00:00,203.00326698653774,0.16916632907057658
2025-01-10 08:00:00+00:00,204.73337276562268,0.16208550639776376
2025-01-10 12:00:00+00:00,197.8761696671261,0.19015005583681457
2025-01-10 16:00:00+00:00,204.932230381538,0.16127163967790373
2025-01-10 20:00:00+00:00,201.7452098631781,0.1743151930940758
2025-01-11 00:00:00+00:00,199.00054531914495,0.1855483114199012
2025-01-11 04:00:00+00:00,197.9732653608551,0.18975267123877437
2025-03-08 20:00:00+00:00,191.3769259585799,0.2167495810010795
2025-03-09 00:00:00+00:00,189.49656192392476,0.2244453672649518
2025-03-09 04:00:00+00:00,189.17616444955144,0.2257566614807624
2025-03-09 08:00:00+00:00,184.96707478514054,0.24298324836808333
2025-03-09 12:00:00+00:00,178.77191089367025,0.26833826276940825
2025-03-09 16:00:00+00:00,174.79525082561335,0.2846135825286773
2025-03-09 20:00:00+00:00,169.82211853844532,0.30496717493879083
2025-03-10 00:00:00+00:00,176.51157752768034,0.2775891536337124
2025-03-10 04:00:00+00:00,178.70613450768525,0.2686074664972084
2025-03-10 08:00:00+00:00,187.4168968050422,0.23295683523625127
2025-03-10 12:00:00+00:00,181.13968020805197,0.2586476676347385
2025-03-10 16:00:00+00:00,175.0727085189503,0.2834780284200923
2025-03-10 20:00:00+00:00,173.52100793807708,0.2898286902046423
2025-03-11 00:00:00+00:00,169.2089399349556,0.30747673765487527
2025-03-11 04:00:00+00:00,176.2565998935648,0.2786327033602848
2025-03-11 08:00:00+00:00,179.87213530985193,0.2638353623771548
2025-03-11 12:00:00+00:00,180.54589959495675,0.2610778399853014
2025-03-11 16:00:00+00:00,188.54313693890018,0.22834746003430775
2025-03-11 20:00:00+00:00,184.97792000858092,0.24293886200456918
2025-03-12 00:00:00+00:00,179.9454550766734,0.2635352857728507
2025-03-12 04:00:00+00:00,182.87955858474393,0.2515268485457848
2025-03-12 08:00:00+00:00,187.57782483835067,0.2322982033302042
2025-03-12 12:00:00+00:00,186.729816358957,0.23576885682446858
2025-03-12 16:00:00+00:00,190.70910783998542,0.21948276745281198
2025-03-12 20:00:00+00:00,195.25122928936165,0.20089317776979088
2025-03-13 00:00:00+00:00,194.2470800395321,0.2050028702874597
2025-03-13 04:00:00+00:00,192.2140988534016,0.21332327442122803
2025-03-13 08:00:00+00:00,194.86839579773272,0.2024600045501002
2025-03-13 12:00:00+00:00,194.127088080535,0.20549396267851067
2025-03-13 16:00:00+00:00,188.75438864490368,0.22748286788761762
2025-03-13 20:00:00+00:00,192.43559885310748,0.212416738971832
2025-03-14 00:00:00+00:00,196.36582713882993,0.19633145107134722
2025-03-14 04:00:00+00:00,197.8158004750722,0.19039712948341023
2025-03-14 08:00:00+00:00,201.52039234562977,0.17523530618470065
2025-03-14 12:00:00+00:00,208.50637592977554,0.14664369545632044
2025-03-14 16:00:00+00:00,209.44642017294285,0.1427963661941832
2025-03-14 20:00:00+00:00,205.42074600502008,0.1592722864911843
2025-03-15 00:00:00+00:00,207.71645052027924,0.14987663174091612
2025-03-15 04:00:00+00:00,205.7303706560624,0.15800508232617547
2025-03-15 08:00:00+00:00,207.66747656947976,0.150077067960129
2025-03-15 12:00:00+00:00,209.2926015590816,0.14342590130220736
2025-03-15 16:00:00+00:00,209.11255051022167,0.14416279818125563
2025-03-15 20:00:00+00:00,209.2495638392446,0.14360204224462372
2025-03-16 00:00:00+00:00,208.1113456117386,0.14826044032025806
2025-03-16 04:00:00+00:00,207.8041393469351,0.149517746729697
2025-03-16 08:00:00+00:00,201.52280237863422,0.17522544261650358
2025-03-16 12:00:00+00:00,206.277586594841,0.15576548572285248
2025-03-16 16:00:00+00:00,211.69238690379157,0.13360427381322587
2025-03-16 20:00:00+00:00,210.8233556690141,0.1371609673662926
2025-03-17 00:00:00+00:00,216.37547859882474,0.11443773367798003
2025-03-17 04:00:00+00:00,215.08543291558976,0.11971751762717062
2025-03-17 08:00:00+00:00,216.09813996393498,0.1155728005147679
2025-03-17 12:00:00+00:00,218.6323119328976,0.10520116743223584
2025-03-17 16:00:00+00:00,223.64552854138955,0.08468352148580913
2025-03-17 20:00:00+00:00,220.4626849002749,0.09770998015121095
2025-03-18 00:00:00+00:00,215.07659182344136,0.11975370166082545
2025-03-18 04:00:00+00:00,215.59649477742323,0.11762588920639606
2025-03-18 08:00:00+00:00,212.04230300785812,0.13217216838174917
2025-03-18 12:00:00+00:00,208.55011093976117,0.14646470070695564
2025-03-18 16:00:00+00:00,213.31412482077872,0.12696696946410316
2025-03-18 20:00:00+00:00,216.67675074607084,0.11320471389578184
2025-03-19 00:00:00+00:00,217.9808413224019,0.1078674482603995
2025-03-19 04:00:00+00:00,217.55102875044605,0.10962654683191837
2025-03-19 08:00:00+00:00,229.93699845609538,0.058934354379430925
2025-03-19 12:00:00+00:00,227.44546769046178,0.06913146934695623
2025-03-19 16:00:00+00:00,225.5374267964637,0.07694052899302098
2025-03-19 20:00:00+00:00,231.48527728685752,0.05259769682864514
2025-03-20 00:00:00+00:00,225.0017356638656,0.07913295789718414
2025-03-20 04:00:00+00:00,222.05341029463116,0.09119960108957093
2025-03-20 08:00:00+00:00,220.1497193717738,0.09899085756160339
2025-03-20 12:00:00+00:00,215.9442918671739,0.11620245628777574
2025-03-20 16:00:00+00:00,213.51394611077131,0.12614915870490287
2025-03-20 20:00:00+00:00,214.67266408065242,0.1214068611114752
2025-03-21 00:00:00+00:00,214.670605299419,0.1214152871077421
2025-03-21 04:00:00+00:00,213.10913517270242,0.12780593281844688
2025-03-21 08:00:00+00:00,212.29758280587552,0.13112738198570079
2025-03-21 12:00:00+00:00,208.32314835787497,0.1473935929256441
2025-03-21 16:00:00+00:00,212.01684542692627,0.13227635889913628
