timestamp,open,high,low,close,volume
2025-01-17 16:00:00+00:00,0.41272,0.41989,0.40974,0.41954,23718473.0
2025-01-17 16:30:00+00:00,0.41954,0.42199,0.41339,0.41566,24409930.0
2025-01-17 17:00:00+00:00,0.41566,0.41872,0.41436,0.41722,9810522.0
2025-01-17 17:30:00+00:00,0.41722,0.41723,0.41062,0.41094,14491177.0
2025-01-17 18:00:00+00:00,0.41094,0.41389,0.40871,0.41281,10811639.0
2025-01-17 18:30:00+00:00,0.41281,0.41348,0.40867,0.40882,4562892.0
2025-01-17 19:00:00+00:00,0.40882,0.41568,0.40882,0.4136,8219675.0
2025-01-17 19:30:00+00:00,0.4136,0.41665,0.4116,0.41625,5334182.0
2025-01-17 20:00:00+00:00,0.41625,0.41791,0.41436,0.41519,10046991.0
2025-01-17 20:30:00+00:00,0.41519,0.41849,0.41481,0.41734,7077440.0
2025-01-17 21:00:00+00:00,0.41734,0.41853,0.41463,0.41505,4682074.0
2025-01-17 21:30:00+00:00,0.41505,0.41546,0.41258,0.41453,11868428.0
2025-01-17 22:00:00+00:00,0.41453,0.41504,0.41277,0.4143,6810322.0
2025-01-17 22:30:00+00:00,0.4143,0.41448,0.41011,0.41102,8484645.0
2025-01-17 23:00:00+00:00,0.41102,0.41499,0.41007,0.41439,9850134.0
2025-01-17 23:30:00+00:00,0.41439,0.41626,0.41355,0.41496,8342539.0
2025-01-18 00:00:00+00:00,0.41496,0.42636,0.41483,0.42228,44280992.0
2025-01-18 00:30:00+00:00,0.42228,0.43303,0.42188,0.43044,38310484.0
2025-01-18 01:00:00+00:00,0.43044,0.43393,0.42738,0.42924,22451738.0
2025-01-18 01:30:00+00:00,0.42924,0.42924,0.42229,0.42322,19125704.0
2025-01-18 02:00:00+00:00,0.42322,0.42536,0.42212,0.42274,8863134.0
2025-01-18 02:30:00+00:00,0.42274,0.42723,0.4225,0.42718,8893126.0
2025-01-18 03:00:00+00:00,0.42718,0.42956,0.41607,0.41843,31748860.0
2025-01-18 03:30:00+00:00,0.41843,0.41864,0.40458,0.41136,74001304.0
2025-01-18 04:00:00+00:00,0.41136,0.41313,0.40351,0.40513,28865681.0
2025-01-18 04:30:00+00:00,0.40513,0.40789,0.397,0.4021,30389636.0
2025-01-18 05:00:00+00:00,0.4021,0.40599,0.39824,0.39935,29410942.0
2025-01-18 05:30:00+00:00,0.39935,0.40056,0.38388,0.3875,57997081.0
2025-01-18 06:00:00+00:00,0.3875,0.39797,0.38731,0.39689,26615151.0
2025-01-18 06:30:00+00:00,0.39689,0.403,0.39625,0.40032,21986673.0
2025-01-18 07:00:00+00:00,0.40032,0.4017,0.39647,0.399,17241609.0
2025-01-18 07:30:00+00:00,0.399,0.39909,0.39286,0.39499,23490655.0
2025-01-18 08:00:00+00:00,0.39499,0.3953,0.38838,0.39503,24125139.0
2025-01-18 08:30:00+00:00,0.39503,0.40116,0.39459,0.39893,21897314.0
2025-01-18 09:00:00+00:00,0.39893,0.40229,0.3983,0.40123,11262458.0
2025-01-18 09:30:00+00:00,0.40123,0.40133,0.39543,0.39796,12608332.0
2025-01-18 10:00:00+00:00,0.39796,0.4,0.3944,0.39525,11092122.0
2025-01-18 10:30:00+00:00,0.39525,0.39781,0.3905,0.39619,19611439.0
2025-01-18 11:00:00+00:00,0.39619,0.39996,0.39433,0.39788,8853312.0
2025-01-18 11:30:00+00:00,0.39788,0.40243,0.39708,0.39964,12640004.0
2025-01-18 12:00:00+00:00,0.39964,0.40087,0.3975,0.39756,7814815.0
2025-01-18 12:30:00+00:00,0.39756,0.39874,0.39561,0.398,11339984.0
2025-01-18 13:00:00+00:00,0.398,0.39908,0.3946,0.39864,9182314.0
2025-01-18 13:30:00+00:00,0.39864,0.40419,0.39814,0.40417,17883933.0
2025-01-18 14:00:00+00:00,0.40417,0.40456,0.39889,0.3992,12719657.0
2025-01-18 14:30:00+00:00,0.3992,0.39937,0.39662,0.39693,11554199.0
2025-01-18 15:00:00+00:00,0.39693,0.40023,0.39364,0.39947,20572681.0
2025-01-18 15:30:00+00:00,0.39947,0.40288,0.39707,0.39737,15504210.0
2025-01-18 16:00:00+00:00,0.39737,0.40005,0.39018,0.39562,41732003.0
2025-01-18 16:30:00+00:00,0.39562,0.40038,0.38793,0.38848,29679382.0
2025-01-18 17:00:00+00:00,0.38848,0.39526,0.38837,0.39101,9463439.0
2025-01-18 17:30:00+00:00,0.39101,0.39388,0.38844,0.38866,6390482.0
2025-01-18 18:00:00+00:00,0.38866,0.39415,0.38653,0.39128,8319796.0
2025-01-18 18:30:00+00:00,0.39128,0.39345,0.38875,0.39017,3926925.0
2025-01-18 19:00:00+00:00,0.39017,0.39698,0.38997,0.39441,9908906.0
2025-01-18 19:30:00+00:00,0.39441,0.398,0.39384,0.39657,4301754.0
2025-01-18 20:00:00+00:00,0.39657,0.39674,0.39176,0.39287,4968487.0
2025-01-18 20:30:00+00:00,0.39287,0.39469,0.39013,0.39174,4748761.0
2025-01-18 21:00:00+00:00,0.39174,0.39507,0.39151,0.39458,3339498.0
2025-01-18 21:30:00+00:00,0.39458,0.39458,0.39028,0.39058,3689796.0
2025-01-18 22:00:00+00:00,0.39058,0.39536,0.38999,0.39492,2616630.0
2025-01-18 22:30:00+00:00,0.39492,0.39584,0.39186,0.39208,3823766.0
2025-01-18 23:00:00+00:00,0.39208,0.39753,0.39189,0.3969,8902733.0
2025-01-18 23:30:00+00:00,0.3969,0.39861,0.39578,0.39631,6528682.0
2025-01-19 00:00:00+00:00,0.39631,0.40078,0.39607,0.39859,28613561.0
2025-01-19 00:30:00+00:00,0.39859,0.40283,0.39824,0.39968,10071157.0
2025-01-19 01:00:00+00:00,0.39968,0.40333,0.39901,0.40137,10195745.0
2025-01-19 01:30:00+00:00,0.40137,0.40363,0.39978,0.40144,5082709.0
2025-01-19 02:00:00+00:00,0.40144,0.40634,0.40144,0.40545,8370884.0
2025-01-19 02:30:00+00:00,0.40545,0.40977,0.40524,0.40606,26870189.0
2025-01-19 03:00:00+00:00,0.40606,0.4073,0.40188,0.40271,23846906.0
2025-01-19 03:30:00+00:00,0.40271,0.40366,0.3997,0.39992,8743903.0
2025-01-19 04:00:00+00:00,0.39992,0.40061,0.39317,0.39442,27498795.0
2025-01-19 04:30:00+00:00,0.39442,0.39476,0.39072,0.39275,16757956.0
2025-01-19 05:00:00+00:00,0.39275,0.39283,0.38822,0.39162,18458722.0
2025-01-19 05:30:00+00:00,0.39162,0.40018,0.39,0.39789,15873030.0
2025-01-19 06:00:00+00:00,0.39789,0.40175,0.39579,0.39818,20272943.0
2025-01-19 06:30:00+00:00,0.39818,0.39857,0.3951,0.39569,14522560.0
2025-01-19 07:00:00+00:00,0.39569,0.39699,0.38989,0.39211,21303551.0
2025-01-19 07:30:00+00:00,0.39211,0.39619,0.39154,0.39242,24010455.0
2025-01-19 08:00:00+00:00,0.39242,0.39288,0.38047,0.38056,43678904.0
2025-01-19 08:30:00+00:00,0.38056,0.38321,0.37605,0.37729,30540243.0
2025-01-19 09:00:00+00:00,0.37729,0.37738,0.36415,0.37176,59348043.0
2025-01-19 09:30:00+00:00,0.37176,0.37864,0.37041,0.37763,21740486.0
2025-01-19 10:00:00+00:00,0.37763,0.3777,0.37116,0.37174,14820410.0
2025-01-19 10:30:00+00:00,0.37174,0.37521,0.37003,0.37054,9512561.0
2025-01-19 11:00:00+00:00,0.37054,0.37245,0.36627,0.36636,16776404.0
2025-01-19 11:30:00+00:00,0.36636,0.36816,0.35879,0.36293,36085866.0
2025-01-19 12:00:00+00:00,0.36293,0.37027,0.36265,0.36807,21672716.0
2025-01-19 12:30:00+00:00,0.36807,0.37443,0.36713,0.37397,21947336.0
2025-01-19 13:00:00+00:00,0.37397,0.37532,0.37058,0.37425,13133748.0
2025-01-19 13:30:00+00:00,0.37425,0.37886,0.37217,0.37798,24760239.0
2025-01-19 14:00:00+00:00,0.37798,0.3887,0.3761,0.38687,37368925.0
2025-01-19 14:30:00+00:00,0.38687,0.38729,0.38123,0.38704,21224353.0
2025-01-19 15:00:00+00:00,0.38704,0.39569,0.38449,0.38638,39102452.0
2025-01-19 15:30:00+00:00,0.38638,0.39058,0.38569,0.38804,15234674.0
2025-01-19 16:00:00+00:00,0.38804,0.39305,0.3864,0.39288,11572199.0
2025-01-19 16:30:00+00:00,0.39288,0.39299,0.38521,0.38769,10473865.0
2025-01-19 17:00:00+00:00,0.38769,0.39157,0.38708,0.39113,6435493.0
2025-01-19 17:30:00+00:00,0.39113,0.3944,0.38864,0.39343,9489925.0
2025-01-19 18:00:00+00:00,0.39343,0.39456,0.39122,0.39184,6056893.0
2025-01-19 18:30:00+00:00,0.39184,0.39402,0.3906,0.39389,5132137.0
2025-01-19 19:00:00+00:00,0.39389,0.39797,0.39132,0.39716,7675402.0
2025-01-19 19:30:00+00:00,0.39716,0.39853,0.39233,0.3964,11087384.0
2025-01-19 20:00:00+00:00,0.3964,0.39967,0.39322,0.39505,8465561.0
2025-01-19 20:30:00+00:00,0.39505,0.39567,0.38857,0.39308,12283070.0
2025-01-19 21:00:00+00:00,0.39308,0.39529,0.37664,0.38062,52886561.0
2025-01-19 21:30:00+00:00,0.38062,0.38344,0.37024,0.37029,58062852.0
2025-01-19 22:00:00+00:00,0.37029,0.37557,0.36321,0.37321,43908941.0
2025-01-19 22:30:00+00:00,0.37321,0.37331,0.35214,0.36701,44156544.0
2025-01-19 23:00:00+00:00,0.36701,0.36701,0.34652,0.34994,41391090.0
2025-01-19 23:30:00+00:00,0.34994,0.36162,0.34877,0.35811,42151923.0
2025-01-20 00:00:00+00:00,0.35811,0.35831,0.34798,0.35153,34148184.0
2025-01-20 00:30:00+00:00,0.35153,0.35434,0.345,0.34693,37918486.0
2025-01-20 01:00:00+00:00,0.34693,0.35546,0.34693,0.35073,24041088.0
2025-01-20 01:30:00+00:00,0.35073,0.35532,0.34674,0.35126,6080698.0
2025-01-20 02:00:00+00:00,0.35126,0.36172,0.35033,0.36136,21359932.0
2025-01-20 02:30:00+00:00,0.36136,0.36428,0.35732,0.35954,14905991.0
2025-01-20 03:00:00+00:00,0.35954,0.36646,0.35706,0.36035,13655314.0
2025-01-20 03:30:00+00:00,0.36035,0.36486,0.35983,0.364,5699137.0
2025-01-20 04:00:00+00:00,0.364,0.36401,0.35932,0.36171,5467309.0
2025-01-20 04:30:00+00:00,0.36171,0.368,0.36039,0.36328,9129323.0
2025-01-20 05:00:00+00:00,0.36328,0.36865,0.36257,0.36446,11091200.0
2025-01-20 05:30:00+00:00,0.36446,0.36481,0.36073,0.36362,7165774.0
2025-01-20 06:00:00+00:00,0.36362,0.36653,0.36248,0.36473,4677457.0
2025-01-20 06:30:00+00:00,0.36473,0.38438,0.36329,0.37735,84765405.0
2025-01-20 07:00:00+00:00,0.37735,0.38629,0.37546,0.37731,44396457.0
2025-01-20 07:30:00+00:00,0.37731,0.3775,0.37153,0.37599,15394929.0
2025-01-20 08:00:00+00:00,0.37599,0.38173,0.37555,0.38031,10252112.0
2025-01-20 08:30:00+00:00,0.38031,0.38249,0.37846,0.38175,9772401.0
2025-01-20 09:00:00+00:00,0.38175,0.38379,0.37744,0.37931,11633016.0
2025-01-20 09:30:00+00:00,0.37931,0.38083,0.37572,0.37736,10435022.0
2025-01-20 10:00:00+00:00,0.37736,0.38076,0.37665,0.37988,4432894.0
2025-01-20 10:30:00+00:00,0.37988,0.38143,0.37611,0.37848,11267806.0
2025-01-20 11:00:00+00:00,0.37848,0.38002,0.37483,0.37818,8009020.0
2025-01-20 11:30:00+00:00,0.37818,0.38282,0.37639,0.38241,6556385.0
2025-01-20 12:00:00+00:00,0.38241,0.38279,0.36393,0.3701,61977703.0
2025-01-20 12:30:00+00:00,0.3701,0.37314,0.3643,0.36993,15523873.0
2025-01-20 13:00:00+00:00,0.36993,0.37337,0.3687,0.37055,14064174.0
2025-01-20 13:30:00+00:00,0.37055,0.37373,0.36827,0.37275,8825301.0
2025-01-20 14:00:00+00:00,0.37275,0.37546,0.37088,0.37324,12098751.0
2025-01-20 14:30:00+00:00,0.37324,0.37529,0.37135,0.37508,10988109.0
2025-01-20 15:00:00+00:00,0.37508,0.37586,0.37038,0.37556,18819034.0
2025-01-20 15:30:00+00:00,0.37556,0.37578,0.36566,0.36766,29337139.0
2025-01-20 16:00:00+00:00,0.36766,0.37196,0.36037,0.37093,26355841.0
2025-01-20 16:30:00+00:00,0.37093,0.37573,0.3688,0.37471,22100081.0
2025-01-20 17:00:00+00:00,0.37471,0.3841,0.3548,0.3697,321321971.0
2025-01-20 17:30:00+00:00,0.3697,0.37451,0.34843,0.35574,192696516.0
2025-01-20 18:00:00+00:00,0.35574,0.36369,0.35515,0.36136,16458635.0
2025-01-20 18:30:00+00:00,0.36136,0.36406,0.35957,0.3631,8097673.0
2025-01-20 19:00:00+00:00,0.3631,0.36368,0.35608,0.35842,7540335.0
2025-01-20 19:30:00+00:00,0.35842,0.36352,0.35598,0.35971,11708577.0
2025-01-20 20:00:00+00:00,0.35971,0.36044,0.35562,0.35898,5512014.0
2025-01-20 20:30:00+00:00,0.35898,0.3652,0.35898,0.36333,8720448.0
2025-01-20 21:00:00+00:00,0.36333,0.3647,0.36043,0.36174,5822137.0
2025-01-20 21:30:00+00:00,0.36174,0.36291,0.35266,0.35299,8391223.0
2025-01-20 22:00:00+00:00,0.35299,0.35426,0.34787,0.35402,17560775.0
2025-01-20 22:30:00+00:00,0.35402,0.36143,0.35332,0.35921,9404451.0
2025-01-20 23:00:00+00:00,0.35921,0.36088,0.35479,0.35909,11986602.0
2025-01-20 23:30:00+00:00,0.35909,0.36002,0.35267,0.3544,11130485.0
2025-01-21 00:00:00+00:00,0.3544,0.35654,0.35016,0.35017,17014771.0
2025-01-21 00:30:00+00:00,0.35017,0.3543,0.343,0.34452,25720336.0
2025-01-21 01:00:00+00:00,0.34452,0.35077,0.34246,0.34278,19857974.0
2025-01-21 01:30:00+00:00,0.34278,0.34862,0.33862,0.34449,27343412.0
2025-01-21 02:00:00+00:00,0.34449,0.34681,0.34053,0.34467,9902764.0
2025-01-21 02:30:00+00:00,0.34467,0.34733,0.33944,0.3472,20223904.0
2025-01-21 03:00:00+00:00,0.3472,0.34921,0.345,0.3459,19488069.0
2025-01-21 03:30:00+00:00,0.3459,0.34828,0.34393,0.34746,4249637.0
2025-01-21 04:00:00+00:00,0.34746,0.34746,0.33949,0.34,9737090.0
2025-01-21 04:30:00+00:00,0.34,0.34458,0.33556,0.34436,15266088.0
2025-01-21 05:00:00+00:00,0.34436,0.34629,0.3427,0.34386,7964639.0
2025-01-21 05:30:00+00:00,0.34386,0.34397,0.3374,0.33854,10312542.0
2025-01-21 06:00:00+00:00,0.33854,0.34443,0.33623,0.34139,11125116.0
2025-01-21 06:30:00+00:00,0.34139,0.34212,0.33757,0.34105,7562346.0
2025-01-21 07:00:00+00:00,0.34105,0.34371,0.33949,0.34356,8999755.0
2025-01-21 07:30:00+00:00,0.34356,0.34468,0.34048,0.34221,6465539.0
2025-01-21 08:00:00+00:00,0.34221,0.34486,0.33966,0.34312,7469992.0
2025-01-21 08:30:00+00:00,0.34312,0.34326,0.33873,0.34304,7469075.0
2025-01-21 09:00:00+00:00,0.34304,0.3472,0.34116,0.34291,6143611.0
2025-01-21 09:30:00+00:00,0.34291,0.3438,0.34057,0.34379,2800784.0
2025-01-21 10:00:00+00:00,0.34379,0.34746,0.3418,0.34697,7454364.0
2025-01-21 10:30:00+00:00,0.34697,0.34697,0.34328,0.34576,6985386.0
2025-01-21 11:00:00+00:00,0.34576,0.37675,0.34454,0.37108,55619313.0
2025-01-21 11:30:00+00:00,0.37108,0.40152,0.36942,0.38472,237728942.0
2025-01-21 12:00:00+00:00,0.38472,0.39431,0.37686,0.38331,88569417.0
2025-01-21 12:30:00+00:00,0.38331,0.38449,0.37579,0.37968,35029994.0
2025-01-21 13:00:00+00:00,0.37968,0.38181,0.36754,0.37007,58488803.0
2025-01-21 13:30:00+00:00,0.37007,0.37163,0.3648,0.36931,33265804.0
2025-01-21 14:00:00+00:00,0.36931,0.37627,0.36626,0.3754,28065195.0
2025-01-21 14:30:00+00:00,0.3754,0.3805,0.3674,0.37049,65679974.0
2025-01-21 15:00:00+00:00,0.37049,0.37636,0.3679,0.3756,17993238.0
2025-01-21 15:30:00+00:00,0.3756,0.38003,0.37403,0.37949,22026235.0
2025-01-21 16:00:00+00:00,0.37949,0.38567,0.37881,0.38054,38451139.0
2025-01-21 16:30:00+00:00,0.38054,0.38217,0.37753,0.38086,12098971.0
2025-01-21 17:00:00+00:00,0.38086,0.38171,0.37876,0.37983,9056920.0
2025-01-21 17:30:00+00:00,0.37983,0.38359,0.3782,0.38325,8887467.0
2025-01-21 18:00:00+00:00,0.38325,0.3852,0.38148,0.38356,9705765.0
2025-01-21 18:30:00+00:00,0.38356,0.38662,0.38288,0.38531,8712085.0
2025-01-21 19:00:00+00:00,0.38531,0.38588,0.38044,0.38297,9277906.0
2025-01-21 19:30:00+00:00,0.38297,0.3845,0.38071,0.38434,6188797.0
2025-02-07 12:00:00+00:00,0.25539,0.25576,0.253,0.25379,3667961.0
2025-02-07 12:30:00+00:00,0.25379,0.25586,0.25379,0.2544,9044827.0
2025-02-07 13:00:00+00:00,0.2544,0.25448,0.25209,0.25238,23323157.0
2025-02-07 13:30:00+00:00,0.25238,0.25913,0.25115,0.2583,32425873.0
2025-02-07 14:00:00+00:00,0.2583,0.26144,0.25752,0.25974,24366850.0
2025-02-07 14:30:00+00:00,0.25974,0.26108,0.25715,0.26012,9668049.0
